text,1,2,3,4,5,mask,Classified
"Εκεί βρίσκεται το κλειδί για την επόμενη τεχνολογική επανάσταση , επομένως ας στρωθούμε στη δουλειά !",0.1015310287475586,3.288254499435425,3.886842727661133,-16.690792083740234,-14.423828125,1,Δημοτική
"Στηρίζω σθεναρά , για πολλούς λόγους , τη συνέχιση της διαδικασίας προσέγγισης της Τουρκίας στην ΕΕ .",0.672734260559082,1.0684089660644531,1.7837486267089844,-17.018665313720703,-57.554931640625,1,Καθαρεύουσα
"Τουρκία εξακολουθεί να διατηρεί κλειστή την Ελληνορθόδοξη Μονή της Χάλκης χωρίς προφανή λόγο , και να στερεί στην αρχαία συριακή χριστιανική κοινότητα πλήρη κοινοτικά δικαιώματα .",0.5171737670898438,-0.6687002182006836,2.4904890060424805,-15.588348388671877,-41.33551025390625,1,Καθαρεύουσα
γραπτώς . - ( FR ) Υπερψήφισα το νομοθετικό ψήφισμα με το οποίο τροποποιείται σε πρώτη ανάγνωση στο πλαίσιο της διαδικασίας συναπόφασης η πρόταση κανονισμού του Ευρωπαϊκού Κοινοβουλίου και του Συμβουλίου που αφορά την τροποποίηση του κανονισμού ( ΕΟΚ ) αριθ .,0.7228984832763672,-1.362659931182861,2.284287929534912,-21.349159240722656,-58.2362060546875,1,Καθαρεύουσα
"Για να συμπεριληφθούν αυτά τα είδη φώκιας στη Σύμβαση CΙΤΕS , θα έπρεπε το διεθνές εμπόριο να απειλεί την επιβίωσή τους στο φυσικό τους περιβάλλον .",0.5439109802246094,-1.8770241737365725,2.348727226257324,-17.469066619873047,-55.26165771484375,1,Καθαρεύουσα
"Θα ήθελα , εν συντομία , να αναφερθώ στη μακροοικονομική διάστασή της και να τονίσω τη σημαντική πρόοδο που έχει σημειωθεί εν προκειμένω σε ορισμένους τομείς , ιδιαίτερα όσον αφορά το καίριο για το οικονομικό μέλλον της Ευρώπης θέμα , δηλαδή τη μετάβαση σε μια κοινωνία βασισμένη στη γνώση και τη μετατροπή της σε μια οικονομία βασισμένη στην καινοτομία , την έρευνα και την ανάπτυξη .",0.6760473251342773,-1.4661245346069336,2.330888271331787,-16.017589569091797,-47.00091552734375,1,Καθαρεύουσα
"& # 160 ; & # 160 ; – Κύριε Πρόεδρε , η διεύρυνση της ΕΕ με την ένταξη 10 νέων κρατών μελών ήταν κάτι που επιθυμούσαμε για πολιτιστικούς , οικονομικούς και πολιτικούς λόγους .",0.4996500015258789,-0.6280293464660645,3.222846984863281,-13.859382629394531,-36.69732666015625,1,Καθαρεύουσα
"Επίσης , η Συνθήκη καθορίζει τους κανόνες για την αποδοχή ή την απόρριψη των μέτρων αυτών από την Επιτροπή .",0.7544641494750977,-2.8114819526672363,0.0872492790222168,-14.38174057006836,-36.97528076171875,1,ΚΝΕ
"& # 160 ; & # 160 ; . – Παρότι στην έκθεση Kovacs σχετικά με τις κατευθυντήριες γραμμές όσον αφορά τις πολιτικές απασχόλησης των κρατών μελών , επί της οποίας ψηφίζουμε σήμερα , θίγονται ζητήματα που άπτονται της ισότητας μεταξύ ανδρών και γυναικών και της καταπολέμησης των διακρίσεων , δεν αναφέρεται αυτό που θεωρούμε ότι είναι το κρίσιμο ζήτημα , ήτοι η προστασία των δικαιωμάτων των εργαζομένων .",0.2602767944335937,-1.4710149765014648,2.6738243103027344,-13.90557098388672,-57.38348388671875,1,Καθαρεύουσα
"Από την έγκριση μιας ολοκληρωμένης προσέγγισης , δημοσιεύτηκαν 120 εκτιμήσεις επιπτώσεων .",0.8076190948486328,-2.1756696701049805,-0.5078868865966797,-16.897335052490234,-41.56451416015625,0,---
Υποστηρίζω ολόψυχα την ιδέα αυτή .,0.0223960876464843,2.4596753120422363,1.7806196212768557,-18.81560516357422,-24.47802734375,0,---
"Συνεπώς , δεν δημιουργούμε ασφαλώς κανένα ευρωπαϊκό στερεότυπο .",-0.0011396408081054,1.9148142337799072,2.5004587173461914,-13.545482635498049,-54.35162353515625,0,---
Σημαντική για την ενθάρρυνση μιας προς τα άνω περιβαλλοντικής εναρμόνισης ήταν η συμφωνία σχετικά με τη γενική αρχή ότι τα κράτη μέλη μπορούν να διατηρήσουν ή να εισαγάγουν αυστηρότερα εθνικά μέτρα σύμφωνα με τις διατάξεις της Συνθήκης .,0.8463640213012695,-2.772188663482666,0.2087526321411132,-14.659770965576172,-54.0103759765625,1,ΚΝΕ
"Διότι είναι καρπός πολλής , εποικοδομητικής και λεπτομερούς αντιπαράθεσης επιχειρημάτων : μακροσκελείς συζητήσεις και ψηφοφορίες στην επιτροπή , λόγω του ότι οι διάφορες πλευρές θέλουν να ενισχύσουν τη θέση τους , τη διαπραγματευτική τους ισχύ και τον συμβιβασμό τους .",0.6082134246826172,-1.7009100914001465,2.4898977279663086,-15.036312103271484,-41.62445068359375,1,Καθαρεύουσα
"Με αυτόν τον τρόπο , ο στόχος της επίτευξης συμφωνίας από αμφότερα τα θεσμικά όργανα , το Ευρωπαϊκό Κοινοβούλιο και το Συμβούλιο , θα επιτυγχάνετο στη δεύτερη ανάγνωση .",0.6814088821411133,-2.5988659858703613,0.6426916122436523,-16.052093505859375,-84.51995849609375,1,Καθαρεύουσα
Αυτή η απαγόρευση θα πρέπει να επεκταθεί και στην ενημέρωση και διαφήμιση προς το ιατρικό προσωπικό .,0.71612548828125,-1.2400875091552734,1.0929546356201172,-16.983203887939453,-35.21600341796875,1,Καθαρεύουσα
"Ένα ακόμα σημαντικό θέμα είναι ότι αναλάβαμε την υποχρέωση να αυξήσουμε το ποσοστό των γυναικών που εργάζονται , χρησιμοποιώντας τον συνδυασμό ευελιξίας και ασφάλειας ( flexicurity ) ως μέσο για να επιτύχουμε τον στόχο μας .",0.6246395111083984,-1.3740496635437012,1.7647366523742676,-13.40423583984375,-52.31597900390625,1,Καθαρεύουσα
"Κύριε Πρόεδρε , μια έκθεση αξιολόγησης του προγράμματος SAVE I επιβεβαίωσε , όπως είπαν και οι συνάδελφοί μου , το βάσιμο και τη χρησιμότητα της κοινοτικής δράσης σε αυτόν τον τομέα , η οποία κυρίως στοχεύει στη μείωση των εκπομπών διοξειδίου του άνθρακα στην ατμόσφαιρα , και στην εξοικονόμηση ενέργειας .",0.5532474517822266,-1.4363136291503906,3.084879875183105,-16.63408660888672,-49.23834228515625,1,Καθαρεύουσα
"Όπως ακριβώς ζητήθηκε συγνώμη στο Vukovar , η οποία αδιαμφισβήτητα θα μείνει στην ιστορία της χώρας , ο αγώνας ενάντια σε όσους διέπραξαν σοβαρά εγκλήματα πρέπει επίσης να συνεχιστεί .",0.2412700653076172,0.2777061462402344,3.1639060974121094,-18.743724822998047,-52.9019775390625,1,Καθαρεύουσα
"Ωστόσο , όσοι προερχόμαστε από την Ανατολική Ευρώπη μπορούμε να δώσουμε στους σέρβους φίλους μας ορισμένες χρήσιμες συμβουλές για να τους αποτρέψουμε να επαναλάβουν τα δικά μας λάθη .",0.6434335708618164,-0.6853804588317871,3.856436729431152,-16.513473510742188,-57.4791259765625,1,Καθαρεύουσα
""" δημοκρατική κυβέρνηση και ο πρόεδρος Tadić αξίζουν την υποστήριξή μας . """,0.119607925415039,0.2091507911682129,2.509523391723633,-17.766979217529297,-46.66802978515625,0,---
Ο κ . Brok και ο κ . Swoboda επεσήμαναν επίσης το ίδιο .,0.1642360687255859,1.006309986114502,6.086061477661133,-16.89166259765625,-10.487060546875,0,---
"Mετά επιστρέφει στο σπίτι του , κολλάει τη γυναίκα του και η ασθένεια βρίσκεται πια στο χωριό .",-0.1370677947998047,3.658745050430298,4.841609001159668,-17.03085708618164,-19.596923828125,1,Δημοτική
"Δυστυχώς , αισθήματα φόβου , συντηρητισμού και προστατευτισμού διαπότισαν ολόκληρη τη συζήτηση .",0.1261405944824218,2.367991209030152,6.007908821105957,-14.800399780273438,-12.6044921875,0,---
"Πρέπει να καθοριστεί μεγαλύτερος βαθμός αυτονομίας για την αυτόχθονα ουγγρική μειονότητα που ζει στη Σερβία , συμπεριλαμβανομένης της περιφερειακής και πολιτισμικής αυτονομίας , ως προϋπόθεση για τη συνέχιση της διαδικασίας ένταξης .",0.8165750503540039,-3.28377103805542,-0.8538413047790527,-14.318748474121094,-50.92718505859375,1,ΚΝΕ
"Εάν η νομοθετική πρόταση την οποία συζητάμε περιέχει τις τροπολογίες που ετοιμαζόμαστε να ψηφίσουμε , θα μας επιτρέψει να αξιοποιήσουμε καλύτερα την παρέμβαση της Ευρωπαϊκής Ενωσης υπέρ των ξεριζωμένων πληθυσμών της Ασίας και της Λατινικής Αμερικής , αν και , προφανώς , δεν μπορεί να αντικαταστήσει μία αποτελεσματικότερη πολιτική δράση της Ευρωπαϊκής Ένωσης .",0.582244873046875,-1.581959247589111,2.701698303222656,-14.78887176513672,-71.25341796875,1,Καθαρεύουσα
Η πολιτική βούληση μεταφράζεται αναγκαστικά σε μια χρηματοδοτική δέσμευση .,0.5410451889038086,-0.7213606834411621,-1.5245165824890137,-22.28915405273437,-42.29766845703125,0,---
"Η Ευρωπαϊκή Επιτροπή επιμένει ότι υπάρχει ένα τεράστιο δυναμικό εξοικονόμησης ενέργειας , το οποίο είναι αναξιοποίητο .",0.6020298004150391,-2.0406322479248047,1.7836108207702637,-14.09000015258789,-52.1748046875,1,Καθαρεύουσα
"Oι εκθέσεις του κ . Aλαβάνου , του κ . Mendiluce Perreiro , του κ . Giansily , του κ . Titley και του Pex , αναφέρονται φυσικά στο θέμα αυτό .",0.27947998046875,-0.0208439826965332,6.411777496337891,-16.813312530517578,-40.24627685546875,1,Καθαρεύουσα
"Δεύτερον , την πλήρη εκμετάλλευση του δυναμικού της εσωτερικής αγοράς .",0.3539161682128906,1.976067066192627,0.6345171928405762,-19.26872634887696,-23.88702392578125,0,---
"Όσο για εκείνη του κ . Αλαβάνου , Έλληνα κομμουνιστή , υιοθετεί , στην ανθρωπιστική βοήθεια , τις προθέσεις του Συμβουλίου και της Επιτροπής , αλλά τις συνδυάζει με απαράδεκτους όρους που συνδέονται με τις ιδεολογικές του θέσεις .",0.4123697280883789,0.3835005760192871,4.965842247009277,-16.98434066772461,-43.9837646484375,1,Καθαρεύουσα
Οι άλλοι είναι εκείνοι που δεν πρέπει να δεχθούν αυτά τα εμπορεύματα .,0.8500185012817383,-0.0327363014221191,1.4443483352661133,-18.551700592041016,-33.36224365234375,0,---
"Συνεπώς , τόσο ο Πρόεδρος Dini όσο και ο Πρόεδρος Santer αντιπροσωπεύουν εγγυήσεις για τη συνέχιση των εργασιών που ξεκίνησαν στο Τορίνο .",0.6110973358154297,-1.6722540855407717,3.323465347290039,-13.819297790527344,-43.386962890625,1,Καθαρεύουσα
Εάν θέλουμε η Ευρώπη να είναι γνωστή ως ένα πολιτισμένο μέρος του κόσμου τότε θα πρέπει να φερόμαστε πολιτισμένα και στα ζώα .,0.4941520690917969,0.6556758880615234,5.416437149047852,-15.601715087890623,-57.28350830078125,1,Καθαρεύουσα
"Ενισχύστε το σχηματισμό τοπικών φορέων υποδομής , αντί να δημιουργείτε ένα καλό κλίμα για την ανάθεση έργων σε επιχειρήσεις και συμβούλους της ΕΕ .",0.4236278533935547,-0.276526927947998,2.7160606384277344,-14.73025894165039,-59.49481201171875,1,Καθαρεύουσα
"Αυτό δε σημαίνει ότι όλα τα τραύματα στις σχέσεις μεταξύ των διαφόρων μειονοτήτων θεραπεύτηκαν , και ότι η ειρήνη έχει εξασφαλιστεί σε μόνιμη βάση .",0.6181173324584961,-0.4131402969360351,3.747394561767578,-15.186668395996094,-40.48529052734375,1,Καθαρεύουσα
"( Χειροκροτήματα ) Επιπλέον , η απόφαση του Ηνωμένου Βασιλείου να παρεμποδίσει την έγκριση προληπτικών ενεργειών , χωρίς κανένα συσχετισμό με τη νόσο BSE , κατέληξε να έχει το αντίθετο ακριβώς αποτέλεσμα , δημιουργώντας σε ορισμένα κράτη μέλη και σε ένα μέρος της κοινής γνώμης την εντύπωση ότι επιδιώκει , μέσω πολιτικών πιέσεων , να επιλύσει θέματα τα οποία όμως απαιτούν μέτρα που πρέπει να βασίζονται σε ακριβείς τεχνικές και επιστημονικές εκτιμήσεις , οι οποίες είναι άλλωστε οι μόνες αξιόπιστες και αποτελεσματικές .",0.5930194854736328,-2.2420310974121094,3.0320911407470703,-14.1929931640625,-59.66522216796875,1,Καθαρεύουσα
"Οι Δανοί σοσιαλδημοκράτες στο Ευρωπαϊκό Κοινοβούλιο εκφράζουν τις επιφυλάξεις τους για το νέο αυτό κανονισμό , επειδή κρίνουν ότι η Επιτροπή έχει το δικαίωμα , κατόπιν ιδίας πρωτοβουλίας , να αναβάλει την εφαρμογή των σχετικών νόμων .",0.7146129608154297,-3.205536365509033,0.4304919242858886,-16.664302825927734,-53.05718994140625,1,ΚΝΕ
( Χειροκροτήματα ),-0.4631538391113281,4.106235504150391,-9.133606910705566,-8.940845489501953,-68.6903076171875,0,---
"Το πρόγραμμα TACIS , κ . Προεδρεύοντα του Συμβουλίου , περιλαμβάνει μαθήματα εκδημοκρατισμού για τους Ρώσους .",0.4901008605957031,-0.3993043899536133,2.62734603881836,-14.656574249267578,-37.15399169921875,1,Καθαρεύουσα
Δεν αμφιβάλλω ούτε λεπτό ότι η Επιτροπή θα τα καταφέρει να πάρει πρωτοβουλίες σ αυτόν τον τομέα .,-0.0382242202758789,3.291553497314453,6.007963180541992,-17.744892120361328,-39.99310302734375,1,Δημοτική
"Εάν το Συμβούλιο δεν επιθυμεί να λάβει σοβαρά υπόψη το Κοινοβούλιο ή δεν μπορεί να συνεργαστεί με αυτό , δηλαδή δεν επιθυμεί να λάβει καθόλου υπόψη την άποψη των εκπροσώπων του λαού , τότε θα πρέπει να αναθεωρηθεί ολόκληρη η διαδικασία διαβούλευσης .",0.7116241455078125,-2.2561283111572266,2.666459083557129,-14.77524185180664,-55.10546875,1,Καθαρεύουσα
"Δεν σας κρύβω ότι η πολυπλοκότητα και η δυσκολία για την επίτευξη αυτή , δηλαδή για την προστασία των αλβανών του Κοσσυφοπεδίου , οξύνθηκαν από τον τετραετή αυτό πόλεμο στην Βοσνία και σε ολόκληρη την τέως Γιουγκοσλαβία .",0.5439949035644531,-0.9917421340942384,3.1526336669921875,-17.107913970947266,-51.31488037109375,1,Καθαρεύουσα
Ο κανονισμός είναι ιδιαίτερα δύσκαμπτος στο θέμα αυτό .,0.3455934524536133,-1.2878804206848145,-1.285472393035889,-14.439743041992188,-46.57659912109375,0,---
"Burenstam Linder και Martens , εξ ονόματος της Ομάδας του Ευρωπαϊκού Λαϊκού Κόμματος , προς το Συμβούλιο ( Β4-0447 / 96-0-0121 / 96 ) και προς την Επιτροπή ( Β4-0448 / 96-00122 / 96 ) , σχετικά με τη Διάσκεψη Κορυφής των κρατών της Βαλτικής Θάλασσας στις 3 και 4 Μαίου 1996 στο Βίσμπυ , Σουηδία-της κ . Roth και άλλων , εξ ονόματος της Ομάδας των Πρασίνων στο Ευρωπαϊκό Κοινοβούλιο , προς το Συμβούλιο ( Β4-0665 / 96-0-0141 / 96 ) και προς την Επιτροπή ( Β4-0666 / 96-0-0142 / 96 ) , σχετικά με τα αποτελέσματα της Διάσκεψης Κορυφής των κρατών της Βαλτικής Θάλασσας-του κ . Krarup , εξ ονόματος της Ομάδας της Ευρώπης των Εθνών , προς την Επιτροπή ( Β4-0670 / 96-0-0148 / 96 ) , σχετικά με τη Διάσκεψη Κορυφής του Βίσμπυ στις 3 και 4 Μαίου 1996 στο Gotland ( Σουηδία ) .",0.4050178527832031,-0.9397950172424316,3.994453430175781,-17.245548248291016,-76.76190185546875,1,Καθαρεύουσα
"Ακόμη και αν διαφέρουν οι μέθοδοι οι στόχοι είναι κοινοί ,   να μην μπορούν να περνούν ελεύθερα τα σύνορα στην Ευρώπη οι έμποροι ναρκωτικών και οι τρομοκράτες",0.7485055923461914,-1.9900131225585933,1.2551074028015137,-17.27147674560547,-40.30706787109375,1,Καθαρεύουσα
"Όσο για τις τροπολογίες , η Επιτροπή θεωρεί ότι σε τρεις από αυτές δεν είναι η κατάλληλη στιγμή να τροποποιηθεί το κείμενο , γιατί αυτό θα προϋπέθετε την τροποποίηση της πρότασης , κάτι που θα μας έπαιρνε τρεις τέσσερις μήνες παραπάνω .",0.5846166610717773,-2.648712635040283,1.3271970748901367,-13.7041015625,-48.7706298828125,1,Καθαρεύουσα
Θα ήθελα να προτείνω να ληφθούν υπόψη και τα θέματα αυτά σε όλες τις συζητήσεις για οικονομικής φύσεως .,0.4807806015014648,0.8540096282958984,4.146535873413086,-17.80096435546875,-49.3968505859375,1,Καθαρεύουσα
"Ωστόσο , δεν είναι βέβαιο , δεδομένων των διαφορών των οικονομικών δομών μεταξύ των παραλίων του Βορρά και του Νότου της Μεσογείου , ότι θα πρέπει απαραίτητα να προχωρήσουμε προς την κατεύθυνση αυτή , χωρίς προφυλάξεις .",0.1131553649902343,0.9866943359375,7.398520469665527,-15.854045867919922,-46.72296142578125,1,Καθαρεύουσα
""" συζήτηση έληξε .",-0.045332908630371,2.4788622856140137,-2.9714200496673584,-10.023052215576172,-39.5159912109375,0,---
Δεν αρκεί μόνο να ελέγχεται η τήρηση των οριακών τιμών .,0.5110893249511719,-0.7823500633239746,0.2163023948669433,-22.83672332763672,-46.21002197265625,0,---
"συντάκτης γνωμοδότησης της Επιτροπής Εξωτερικών Υποθέσεων . - ( IT ) Κυρία Πρόεδρε , κυρίες και κύριοι , η Επιτροπή Εξωτερικών Υποθέσεων ενέκρινε με τεράστια πλειοψηφία μια γνωμοδότηση για την έκθεση Arif , η οποία επικεντρώνεται κυρίως στα πολιτικά ζητήματα και , συνεπώς , αντιμετωπίζει και το ευρύτερο ζήτημα της κατάστασης στη Μεσόγειο .",0.6306123733520508,-0.9065628051757812,3.2038469314575195,-15.264564514160156,-44.80389404296875,1,Καθαρεύουσα
Δεν υπάρχει αμφιβολία ότι η δημιουργία μιας ζώνης ελεύθερων συναλλαγών στη Μεσόγειο αποτέλεσε ένα σημαντικό συνακόλουθο αυτού που αποσκοπούσε η διαδικασία της Βαρκελώνης .,0.6047849655151367,-2.233844757080078,1.506546974182129,-17.18117904663086,-52.479248046875,1,Καθαρεύουσα
"Οι λόγοι είναι πολύ απλοί και αφορούν τις συνθήκες υγιεινής , αλλά και το γεγονός ότι δεν δειχθήκαμε αρκετά αυστηροί .",0.5068273544311523,-0.5375113487243652,2.538919448852539,-14.346900939941406,-32.8662109375,1,Καθαρεύουσα
"Η δικαιοσύνη επιτάσσει να διευκρινίσω εδώ εξ ονόματος της Επιτροπής Γεωργίας ότι για μας είναι σημαντικό να παρευρίσκεται ο Επίτροπος Fischler στην εν λόγω σύσκεψη , όμως λυπούμαστε διότι αυτά συνέπεσαν .",0.4210281372070312,0.1609387397766113,5.249971389770508,-16.715171813964844,-54.98980712890625,1,Καθαρεύουσα
Η επόμενη έκθεση που θα συζητήσουμε είναι πολύ σχετική – πρόκειται για την έκθεση του κ . Bowis σχετικά με το ευρωπαϊκό κέντρο πρόληψης και ελέγχου νόσων .,0.5617351531982422,-0.8601398468017578,2.1240363121032715,-15.835105895996094,-34.61065673828125,1,Καθαρεύουσα
"Ο Δούκας του Westminster – ο πλουσιότερος Βρετανός – λαμβάνει 1 & # 160 ; 300 ευρώ την ημέρα με τη μορφή γεωργικών επιδοτήσεων , ενώ οι μικροί Ουαλλοί γεωργοί προσπαθούν να τα βγάλουν πέρα με 7 & # 160 ; 000 μόνο ευρώ ετησίως .",0.5696487426757812,-1.096221923828125,4.539974212646484,-14.285297393798828,-44.81396484375,1,Καθαρεύουσα
Υπερψήφισα αυτό το ψήφισμα .,0.3931636810302734,1.1357836723327637,-1.0602030754089355,-24.99837875366211,-52.77850341796875,0,---
"Αυτό που συμβαίνει δείχνει τον αισχρό χαρακτήρα του εκβιασμού της “ Ομάδας των 6 ” να θέσουν το ανώτατο όριο του 1 % του ΑΕΠ στον κοινοτικό προϋπολογισμό , γεγονός που θα οδηγούσε σε αυτό που πιστεύουμε ότι αποτελεί απαράδεκτη λύση .",0.5607175827026367,-1.6859345436096191,2.050189018249512,-17.47296142578125,-56.9693603515625,1,Καθαρεύουσα
"Οι έρευνες για τη βελτίωση των εμβολίων-δεικτών πρέπει να επεκταθούν και σε άλλες νόσους του καταλόγου Α , πρέπει όμως φυσικά να ληφθούν εδώ υπόψη τα όρια του προϋπολογισμού .",0.7998580932617188,-2.460251808166504,0.1881275177001953,-16.833023071289062,-49.9873046875,1,Καθαρεύουσα
"& # 160 ; & # 160 ; – Κύριε Πρόεδρε , σε θέματα οικονομίας δεν μπορώ παρά να συγχαρώ τον κ . Garot για την εμπεριστατωμένη και διεξοδική έκθεσή του · μια έκθεση που επαναφέρει επιπλέον ορισμένα θέματα και αιτήματα που θέσαμε στην Επιτροπή κατά τη διάρκεια της τρέχουσας νομοθετικής περιόδου : για παράδειγμα , σύναψη συμβάσεων για συγκεκριμένους γεωργικούς τομείς για να ενισχυθεί το ποιοτικό επίπεδο , όπου είναι αναγκαίο , και εν πάση περιπτώσει για να διασφαλίζεται η ποιότητα της γεωργίας · πρόσβαση στην ευρωπαϊκή αγορά προϊόντων από τρίτες χώρες που υπόκεινται στα ίδια πρότυπα με τα ευρωπαϊκά προϊόντα · και , τέλος , σύστημα διαχείρισης των κρίσεων .",0.3676490783691406,-2.575406551361084,0.5331630706787109,-13.654132843017578,-55.44903564453125,1,Καθαρεύουσα
"Χάρη στη στήριξη του προγράμματος Cards , αναπτύσσουμε ειδικές ικανότητες επιβολής του νόμου σε αυτές τις χώρες με στόχο την πάταξη της εμπορίας ναρκωτικών .",0.7298450469970703,-2.157651901245117,0.2599821090698242,-16.36220932006836,-44.99334716796875,1,Καθαρεύουσα
"Τα πρώτα αποτελέσματα δημοσιεύονται στη συνοπτική έκθεση του 2003 , η οποία είναι διαθέσιμη στην ιστοθέση που έχουμε δημιουργήσει για τo e-safety .",0.6176185607910156,-2.640708923339844,0.0364995002746582,-16.301956176757812,-41.95013427734375,1,ΚΝΕ
Ο κ . Harbour έχει μια συμπληρωματική ερώτηση .,0.7489519119262695,-0.3154721260070801,1.8802337646484373,-16.592472076416016,-28.71307373046875,0,---
Ο αριθμός αυτός ισοδυναμεί με μια μεσαίου μεγέθους σουηδική πόλη που θα εξαφανίζεται κάθε χρόνο .,0.6073026657104492,-1.1933598518371582,3.2292261123657227,-15.375743865966797,-44.56170654296875,1,Καθαρεύουσα
Το εργοστάσιο στο Terni αποτελεί την κινητήριο δύναμη για τον αστικό ιστό της πόλης · 900 θέσεις εργασίας : οι ζωές νέων και ηλικιωμένων εργατών .,0.4439191818237304,-0.6537370681762695,3.501546859741211,-15.504768371582031,-41.4049072265625,1,Καθαρεύουσα
"Αν , στο πλαίσιο του ΠΟΕ , δεν μπορούμε να συμφωνήσουμε για την ελεύθερη κυκλοφορία των αγαθών , φαίνεται ότι το να συμφωνήσουμε για την ελεύθερη κυκλοφορία των ατόμων είναι ένας ακόμα πιο δύσκολος στόχος , παρόλο που αυτά τα δύο ζητήματα είναι εντελώς διαφορετικά μεταξύ τους .",0.7872209548950195,-2.962751865386963,0.7180333137512207,-13.427459716796877,-53.1773681640625,1,Καθαρεύουσα
"Ήθελα να ρωτήσω , κύριε Επίτροπε , έχετε κάποιες ενδείξεις για τις προτεραιότητες μεταξύ όλων αυτών των σχεδίων ή θα προχωρήσουν όλα μαζί , και το φθινόπωρο θα μας κάνετε μια έκθεση από τη συνολική αυτή προσπάθεια προόδου ;",0.3518028259277344,0.0235986709594726,2.292142391204834,-16.27906036376953,-35.05615234375,1,Καθαρεύουσα
"Πρέπει να το επαναλάβω και απόψε : είκοσι χρόνια μετά , η πληγή παραμένει ανοιχτή και οδυνηρή .",0.0675725936889648,2.066710948944092,6.094705581665039,-16.861392974853516,-27.76300048828125,1,Καθαρεύουσα
"Τέλος , η Επιτροπή ενέκρινε στις 5 Σεπτεμβρίου 2006 , μια πρόταση σύστασης για τη θέσπιση του ευρωπαϊκού πλαισίου επαγγελματικών προσόντων ( EQF ) .",0.9804039001464844,-3.1301722526550293,-0.3880577087402344,-13.61587142944336,-52.638671875,1,ΚΝΕ
Τα πρώτα ευρήματα της ομάδας εργασίας καταδεικνύουν ότι τα ζητήματα της κατάρτισης και των προσόντων αποτελούν σοβαρή πρόκληση για τον μεταποιητικό κλάδο .,0.7962188720703125,-2.7633957862854004,0.2382636070251464,-12.780292510986328,-44.572021484375,1,ΚΝΕ
& # 160 ; & # 160 ; .,-0.1052179336547851,3.5216197967529297,-0.0858116149902343,-27.16608047485352,-43.6351318359375,0,---
Οι εν λόγω τροπολογίες είναι οι αριθ .,0.7725410461425781,-1.237438678741455,0.7820339202880859,-14.431419372558594,-54.4735107421875,0,---
"Είναι εξαιρετικά δύσκολο να ενθαρρύνουμε τους πολίτες αναπτυσσόμενων χωρών οι οποίοι ζουν χωρίς προοπτικές , αισθάνονται ότι δεν έχουν προοπτικές , ζουν χωρίς να έχουν πρόσβαση σε βασικές υπηρεσίες που κάθε φυσιολογική κοινωνία πρέπει να παρέχει , να παραμείνουν στις χώρες τους και να συμβάλουν στην ανάπτυξή τους .",0.754119873046875,-2.501276016235352,1.1126370429992676,-14.758323669433594,-59.471923828125,1,Καθαρεύουσα
Οι εν λόγω κανονισμοί βρίσκονται στο επίκεντρο της κοινής αλιευτικής πολιτικής .,0.7698993682861328,-4.324004650115967,-3.402536153793335,-15.888191223144531,-47.1790771484375,0,---
"Χρειάζεται μία και μοναδική , απλή αλλαγή για την υλοποίησή της .",0.0410423278808593,2.022998571395874,-0.1900138854980468,-20.92564392089844,-26.79290771484375,0,---
"Εντούτοις , πιστεύω ακράδαντα ότι η δέσμη μέτρων οικονομικής στήριξης της ΕΕ και του ΔΝΤ θα βοηθήσει την Ιρλανδία στην ανάκτηση της εμπιστοσύνη συνδράμοντας τις τράπεζες να προβούν σε κεφαλαιοποιήσεις και εκ νέου χορήγηση δανείων , και εξυγιαίνοντας τα δημόσια οικονομικά της .",0.5344934463500977,-1.329512119293213,3.44256591796875,-15.93988037109375,-55.54718017578125,1,Καθαρεύουσα
"Είναι ζωτικό για όλες τις ενδιαφερόμενες πλευρές να μην αποτύχει αυτός ο γύρος , αλλά αντίθετα να είναι σε θέση να αποφέρει οφέλη στην ευημερία για όλα τα μέλη του ΠΟΕ βάσει σαφών και ξεκάθαρων αποτελεσμάτων .",0.3278694152832031,-0.1849727630615234,3.2132511138916016,-17.558025360107422,-47.6112060546875,1,Καθαρεύουσα
"Ας τους εγκρίνουμε στο παρόν Σώμα , ας αποφασίσουμε τον τρόπο με τον οποίο θα προβαίνουμε σε μέτρηση του επιπέδου της υπεύθυνης συμπεριφοράς και της συμπεριφοράς που ωφελεί το γενικό συμφέρον , το οποίο προάγεται από τις πολιτικές των κρατών μελών μας .",0.6220073699951172,0.2833962440490722,5.166528701782227,-19.738903045654297,-72.01983642578125,1,Καθαρεύουσα
Θεωρώ μάλλον απαράδεκτο το γεγονός ότι ο κ . Barroso και πολλοί πολιτκοί ηγέτες αποχώρησαν από τη Αίθουσα αμέσως μετά την ολοκλήρωση της ομιλίας τους .,0.652928352355957,-2.0120115280151367,2.9991846084594727,-17.14807891845703,-47.6417236328125,1,Καθαρεύουσα
"Γι αυτό θα ψηφίσω υπέρ της τροπολογίας που κατατέθηκε , από εμένα και από άλλους , σχετικά με αυτό το θέμα .",0.4147377014160156,0.2514348030090332,2.982240676879883,-19.78023910522461,-71.28314208984375,1,Καθαρεύουσα
"Πρόκειται για ένα συνοπτικό πακέτο που δεν είναι εύκολο να διαβαστεί από όλους , αλλά εκείνοι που θα το προσπαθήσουν θα το καταφέρουν .",0.4677362442016601,-2.3219962120056152,1.604271411895752,-13.426952362060549,-39.0341796875,1,Καθαρεύουσα
