paragraphs,type,source_file
Ο ρυθμιστής της πίεσης του Σχήματος 8.15Α έχει το ιδιαίτερο χαρακτη -ριστικό ότι η πίεση στο ρυθμιστή μπορεί να μεταβάλλεται με τη βοήθεια,,paper_598.md
"Η διατήρηση των στροφών ρελαντί στους σύγχρονους κινητήρες γίνεται με τον έλεγ -χο της θέσης της ηλεκτρομαγνητικής βαλ βίδας που ελέγχει το άνοιγμα της διόδου του αέρα που εισέρχεται στους θαλάμους καύσης όταν ο κινητήρας λειτουργεί στις στροφές ρελαντί. Παράγοντες που επηρε -άζουν τη λειτουργία αυτή είναι η εφαρμογή πρόσθετων φορτίων στον κινητήρα όταν αυτός λειτουργεί στο ρελαντί.Μερικοί από τους παράγοντες αυτούς εί -ναι:- · Οι ηλεκτρικές καταναλώσεις - · Η λειτουργία της αντλίας του υδραυλι -κού τιμονιού. - · Η λειτουργία του συμπιεστή του συστή -ματος κλιματισμού - · Οι αυξημένες εσωτερικές τριβές του κινητήρα όταν αυτός λειτουργεί στο ρε -λαντί και είναι κρύος.Εικ.3.2.4 Μετρητής υποπίεσης πολλαπλής εισαγωγήςΟ εγκέφαλος του κινητήρα αντιλαμβάνεται την εφαρμογή των διαφόρων φορτίων με τη γείωση των ακροδεκτών συγκεκριμένων κυκλωμάτων ή με τη μεταβολή των στρο -φών.Όταν οι στροφές λειτουργίας πέσουν κάτω από ένα όριο, ο εγκέφαλος στέλνει την ανά -λογη εντολή στο μηχανισμό που ελέγχει τη ροή του αέρα όταν η πεταλούδα γκαζιού είναι κλειστή, και η εισαγωγή μεγαλύτερης ποσότητας αέρα έχει ως αποτέλεσμα την αύξηση της ποσότητας του ψεκαζόμενου καυσίμου, άρα και των στροφών λειτουρ -γίας του κινητήρα στην επιθυμητή περιοχή.",,paper_566.md
"## β. Το ιστορικό των επεμβάσεωνΣτο πέρασμα των αιώνων πραγματοποιήθηκαν, όπως αναφέρθηκε, ορισμένες τρο -ποποιήσεις του κτιριακού συγκροτήματος από όσους διαχειρίζονταν το μοναστήρι. Πληροφορίες σχετικά με την αποκατάσταση του μνημείου και με τη συντήρηση των ψηφιδωτών παρέχονται από το 1886, που είναι η χρονολογία σύστασης Επιτροπής Γνωμοδότησης για την αντιμετώπιση των προβλημάτων της Μονής Δαφνιού. Οι φθο -ρές που υπέστη το μοναστήρι από την ερήμωσή του ήρθαν να προστεθούν σε αυτές που προκλήθηκαν από τη σεισμική δραστηριότητα (1886, 1889, 1894, 1981).Αρχικά, έγιναν εργασίες αποκατάστασης της στέγης και του τρούλου, καθώς και ενί -σχυσης του ναού με την κατασκευή αντηρίδων και σιδηροδεσιών (εικ. 6.42). Για τις εργασίες συντήρησης των ψηφιδωτών του τρούλου και όσων άλλων χρειάζονταν επέμβαση κλήθηκαν Ιταλοί ψηφοθέτες (1891). Ο τελευταίος ψηφοθέτης, ο Νόβο, που εργάστηκε στο διάστημα 1892-1897, έκανε σοβαρά λάθη. Άλλαξε τη θέση των προ -φητών, χρησιμοποίησε λάθος κείμενα στην προσπάθειά του να διορθώσει τις ρήσεις τους και, τέλος, έκανε αυθαίρετα συμπλήρωση, δηλαδή ""αισθητική αποκατάσταση"", σε τμήματα που έλειπαν.",,paper_468.md
"Ο γάμος για παράδειγμα, ήταν παλιότερα κάτι προσχεδιασμένο ανάμεσα σε οικογένειες. Στην εποχή μας ο γάμος προέρχεται από την αγάπη, ενώ μας φαίνεται παράξενο όταν ακούσουμε για ένα προσχεδιασμένο γάμο. H αγάπη έχει αξία, μπορεί να υπάρχει ελεύθερα χωρίς να χρειάζεται να κρύβεται. H αγάπη σημαίνει επίσης εμπιστοσύνη, κι έχουμε μεγαλύτερη εμπιστοσύνη σε κά -ποιον γάμο που έχει βασιστεί στην αγάπη από ό,τι στη συμφωνία.Η πολυεπίπεδη προσαρμογή, αλλά και η ανάγκη που έχει ένας άν -θρωπος να προσαρμόζεται, φαίνεται στους μετανάστες. Όταν φτάσουν σε μία νέα χώρα, προσπαθούν να βρουν την κατοικία τους κοντά σε ομοεθνείς τους. Νιώθουν πιο ασφαλείς εκεί, γιατί εκεί μπορούν να μιλούν στη γλώσσα τους, να μοιράζονται προβληματισμούς, να γιορτάζουν τις γιορτές τους, να καταλαβαί -νουν τα αστεία τους. Μπορούν να ζητήσουν βοήθεια στη γλώσσα τους, να αι -σθάνονται λιγότερο ξένοι, ως να είναι λίγο στη χώρα τους. Αυτό βέβαια μερικές φορές τους εμποδίζει να προσαρμοστούν γρηγορότερα στη νέα πραγματικότητα που τους προσφέρει η χώρα που τους φιλοξενεί. Τα παραπάνω μπορεί να είναι κι ένας από τους λόγους που αρχίζουν τα προβλήματα επικοινωνίας μεταξύ των μεταναστών και των γηγενών, αφού οι πρώτοι νιώθουν συνεχώς ξένοι κι οι άλλοι τους βλέπουν ως εισβολείς.",,paper_698.md
σκαμπρόζικοςκονσόρτσιουμ ..........................................................,,paper_149.md
"H Μουμπαντέ δέχεται πρόσχαρα τον ξένο που της πηγαίνει ο Αχμέτ, τον καλεί μες στο καλύβι τους. Εκεί είναι μια κούνια, αχρείαστη πια, ένας σοφάς, ένα τραπέζι, κεντημένα πούλουδα στον τοίχο, ένα Κοράνι. Λιθογραφίες : ένας βεζίρης Τούρκος, ο βασιλέας των Ελλήνων.- -Θέλεις να διαβάσεις στο χέρι μου τη μοίρα μου, Μουμπαντέ; λεει ο ξένος.H Μουμπαντέ κάνει νάζια, μαθέ πως δεν ξέρει, θέλει να την παρακαλέσουνε. O Αχμέτ κοιτάζει τον ξένο, κοιτάζει τη",,paper_250.md
"## 8.1 ΓΕΝΙΚΑΣτο κεφάλαιο αυτό παρουσιάζονται συνοπτικά οι κυριότεροι τύποι και τα τε­ χνικά χαρακτηριστικά των σωλήνων που χρησιμοποιούμε στις υδραυλικές εγκαταστάσεις. Βασικά τεχνικά χαρακτηριστικά των σωλήνων είναι το υλικό κατασκευής τους, η ονομαστική διάμετρος (είναι η εσωτερική διάμετρος του σωλήνα και τη συμβολίζουμε με DN), η εξωτερική διάμετρος, το πάχος του τοιχώματος και το βάρος του σωλήνα ανά τρέχον μέτρο.Άλλα βασικά τεχνικά χαρακτηριστικά των σωλήνων είναι η θερμοκρασία και η πίεση λειτουργίας, η παροχή ρευστών για διάφορες ταχύτητες, η αντοχή στη διάβρωση, το είδος συγκόλλησης ή σύνδεσης που επιδέχονται κλπ.",,paper_609.md
## Εργαστηριακό Μέρος 4ου Κεφαλαίου,,paper_762.md
## ΕΡΓ. 5ο ΣΥΛΛΟΓΗ ΦΥΤΙΚΟΥ ΥΛΙΚΟΥ ΟΦΕΙΛΟΜΕΝΟΥ ΣΕ ΦΥΣΙΟΛΟΓΙΚΕΣ ΠΑΘΗΣΕΙΣ,,paper_328.md
- 3. Δέκα,,paper_391.md
"40Γυρνώντας τότε του αποκρίθηκε ο Oδυσσέας πολύγνωμος: «Eυγενικέ μου Aλκίνοε, που ξεχωρίζεις πρώτος στον λαό σου, ωραίο πράγματι ν' ακούς έναν καλό αοιδό, όπως αυτός εδώ, με θεία θα 'λεγες φωνή. Kι ομολογώ, απόλαυση άλλη δεν υπάρχει πιο χαριτωμένη, απ' όταν σμίγει ο κόσμος όλος σ' ευφροσύνη: στην αίθουσα οι καλεσμένοι, καθισμένοι στη σειρά, ακούν τον αοιδό προσηλωμένοι, και τα τραπέζια εκεί μπροστά γεμάτα ψωμί και κρέας· ο οινοχόος να τραβά απ' τον κρατήρα το κρασί και να περνά, να το κερνά στις κούπες. Bαθιά το αισθάνομαι πως είναι αυτό ό,τι πιο ωραίο υπάρχει. 11 Eσένα όμως η ψυχή σου ορμήθηκε να μάθεις τις βαριές μου συμφορές, για να με κάνεις πιο πολύ να οδύρομαι και να στενάζω. [...]11 συμφορές, για να με κάνεις πιο πολύ να οδύρομαι και να στενάζω. [...]για τους δόλους μου, η φήμη μου έχει φτάσει ψηλά στον ουρανό. Πατρίδα μου η Iθάκη,που τη γνωρίζεις εύκολα· στη μέση της υψώνεται βουνό, το Nήριτο περήφανο, ο άνεμος κλονίζει τα φυλλώματά του. Tριγύρω κατοικούνται κι άλλα πολλά νησιά, πολύ κοντά το ένα στο άλλο [...].",,paper_35.md
10$^{-1}$=,,paper_136.md
"Είναι και τα δύο.Η Ευρώπη γεννήθηκε από την Ελλάδα - μια Ελλάδα όμως που δεν υπάρχει πια. Προχώρησε, δι -αμορφώθηκε, οριστικοποιήθηκε, χωρίς την Ελλάδα. Και σήμερα υποδέχεται τη μακρινή της πρόγο -νο, ψάχνοντας πεισματικά να ανακαλύψει στα χαρακτηριστικά του προσώπου της κρυφές ομοιότητες.Είναι δύσκολο να τις βρει.Η Ελλάδα έχει αρκετό δρόμο να κάνει για να ξαναγυρίσει στην Ευρώπη.Όμως πρέπει να ξέρει πως οδεύοντας προς την Ευρώπη οδεύει προς τον πραγματικό εαυτό της . Γιατί η Ευρώπη έσωσε από το ελληνικό πνεύμα τα καλύτερα στοιχεία και τα συνέχισε τον και -ρό που εμείς τα είχαμε χάσει. Αυτά που λέμε σήμερα δικά μας, από την Ευρώπη τα ξαναπήραμε πίσω.Πορεία προς την Ευρώπη δεν σημαίνει αλλοτρίωση, αλ -λά ουσιαστική συνειδητοποίηση της μοναδικότητάς μας. Δεν ση -μαίνει ν' απαρνηθούμε τη βυζα -ντινή ή τη λαϊκή μας παράδοση, ούτε τις ασιατικές μας επιδρά -σεις. Ίσα ίσα που, αν πρέπει κάτι κι εμείς να κομίσουμε στην Ευ -ρώπη, είναι το δικό μας ιδιαίτε -ρο στοιχείο. Ούτε άλλωστε η Ευ -ρώπη μας θέλει πιθήκους, μίμους και καθρέφτες της.",,paper_251.md
"## Γ. Ερμηνεία κειμένου Παραγωγή λόγου- 1. α) Πότε το κινητό τηλέφωνο θα έχει άριστη απόδοση και ελάχιστη κατανάλωση ισχύος; - 2. Τι πρέπει να αποφεύγει κάποιος, ώστε να μην προκαλέσει βλάβη στο κινητό του τηλέφωνο; - β) Σε ποιους χώρους είναι απαραίτητη η απενεργοποίηση του κινητού τηλεφώνου, σύμφωνα με το κείμενο, και γιατί; - 1. Το κείμενο χρησιμοποιεί σε μεγάλο βαθμό την προστακτική. Η χρήση της μπορεί να δηλώνει: 1) Προσταγή. 2) Παράκληση. 3) Προτροπή και 4) Παραχώρηση/άδεια. Να προσέξεις τι δηλώνουν οι προστακτικές του κειμένου και να το δικαιολογήσεις. - 2. Να εντοπίσεις πέντε τύπους ρημάτων σε προστακτική και άλλους τόσους σε υποτακτική. Τι διαπιστώνεις παρατηρώντας την ορθογραφία; - 1. Να μελετήσεις το κείμενο που ακολουθεί και να γράψεις σε μία παράγραφο το πρόβλημα που επισημαίνει ο συγγραφέας και σε μία δεύτερη παράγραφο να εκφράσεις τη συμφωνία σου ή τη διαφωνία σου με την άποψή του.«Καθώς λοιπόν ο κάθε κάτοικος αποκτούσε και το κινητό του τηλέφωνο, αργά αλλά σταθερά η μικρή τους χώρα άλλαζε μορφή. Δεν είχε πια περιπατητές, αλλά ανθρώπους που συνομιλούσαν περιπατώντας, δεν είχε συλλογική ζωή, αφού η ζωή περιστρεφόταν περί το ατομικό κινητό των πολιτών, δεν είχε μυστικά, αφού ο διπλανός -που συνομιλούσε μεγαλόφωνα -ίσως να ήταν υπουργός ή παράγων της δημόσιας ζωής. Η περιπόθητη διαφάνεια είχε επιτευχθεί. Έτσι δεν προκαλούσε πια διαμαρτυρίες ότι ο ήχος των κινητών τηλεφώνων ακουγόταν παντού: Σε αεροδρόμια και σε συναυλίες, σε κλειστές αίθουσες συμβουλίων ή στη σιωπή του τοπίου, σε ερωτικές στιγμές ή τότε που οι φίλοι συναντήθηκαν και μιλούσαν για τα παλιά.",,paper_249.md
"- · Ποιοι είμαστεΣτη σελίδα αυτή μπορείτε να παρουσιάσετε με λίγα λόγια εσάς ή την επιχείρησή σας, τις δραστηριότητές σας, το βιογραφικό σας ή το ιστορικό της επιχείρησης.",,paper_651.md
"## Έντυπα Ταμείου- Απόδειξη αγοράς συναλλάγματος (υποχρεωτικό). - ♦ Απόδειξη ή τιμολόγιο παροχής υπηρεσιών (υποχρεωτικό). - ♦ Βιβλίο συναλλάγματος (υποχρεωτικό). - ♦ Δελτίο τιμών συναλλάγματος. - Απόδειξη φύλαξης τιμαλφών και χρημάτων. - Ταμειακή κατάσταση.Είναι αυτονόητο ότι για μια Υποδοχή που χρησιμοποιεί μόνο χειρόγραφα έντυπα η τήρηση όλων των παραπάνω απαιτεί διαδικασίες χρονοβόρες και κοπιαστικές. Ακόμη και σήμερα, όμως, ορισμένα μικρά ξενοδοχεία θεωρούν το χειρόγραφο σύστημα ικανοποιητικό για την κάλυψη των αναγκών τους.Σε αρκετές επιχειρήσεις η Υποδοχή χρησιμοποιεί το ημιαυτοματοποιημένο ή ηλεκτρομηχανικό σύ -στημα, που είναι ένας συνδυασμός τήρησης χειρόγραφων εντύπων και εντύπων που εκδίδονται από μηχανές.Το πιο εξελιγμένο όμως σύστημα διεκπεραίωσης των εργασιών της Υποδοχής είναι το αυτοματοποιη -μένο, που στις μέρες μας εφαρμόζεται σε ξενοδοχεία μεσαίου και μεγάλου μεγέθους και για το οποίο απαιτείται η χρήση ηλεκτρονικών υπολογιστών και εξειδικευμένων ξενοδοχειακών προγραμμάτων.",,paper_385.md
Α' & Β' ΓΥΜΝΑΣΙΟΥ,,paper_152.md
"## v. H πραγματική συμμετοχή στη λατρεία, τη διακονία και τη μαρτυρία της Εκκλησίας ως Αποκάλυψη της ΑποκάλυψηςΣτη θεία Λειτουργία, και συγκεκριμένα στο «Πάτερ ἡμῶν», συναντούμε μία πολύ όμορφη φράση: «ἐλθέτω ἡ βασιλεία σου»· και λίγο μετά από την ανάγνωση της προσευχής αυτής, ακολουθεί η Θεία Μετάληψη, δηλαδή οι πιστοί κοινωνούν το Σώμα και το Αίμα του Χριστού.Οι χριστιανοί ποθούν και προσδοκούν τη Βασιλεία του Θεού. Και τι σημαίνει αυτό; Δείχνει ότι οι χριστιανοί έχουν έναν μεγάλο πόθο: να ενωθούν τα ου­ ράνια με τα επίγεια· η χάρη και η πα­ ρουσία του Θεού να απλωθεί σ' όλη τη γη· και ο κόσμος ν' αλλάξει. Να γίνει καινούριος! Να γεμίσει από την παρου­ σία του Θεού! Η Εκκλησία εκφράζει την προσδοκία της: «ἐλθέτω ἡ βασιλεία σου» , και ο Χριστός απαντά στην προσ­ δοκία αυτή προσφέροντας το Σώμα και το Αίμα Του.Έναν τέτοιο παρόμοιο διάλογο διαβά­ ζουμε στο τέλος του βιβλίου της Αποκά­ λυψης: «Ναι, έρχομαι σύντομα», δια­ κηρύσσει ο Χριστός· και η Εκκλησία απαντά «Αμήν· ναι, έλα Κύριε Ιησού» .",,paper_73.md
## ΥΜΝΟΙ,,paper_788.md
"Η συμμετοχή του εκπαιδευτικού σε βιωματική εκπαίδευση που θα έχει ως στόχο τόσο την ευαισθητοποίησή του στις προτεινόμενες τεχνικές και στη δυναμική της ομάδας, όσο και στη βαθύτερη κατανόηση του περιεχομένου του υλικού αποτελεί βασική προϋπόθεση για την αποτελεσματική εφαρμογή του εκπαιδευτικού υλικού.Άλλωστε, όπως μπορεί να διαπιστώσει κανείς, το περιεχόμενο του υλικού αφορά σε θέματα που απασχολούν όχι μόνο τους εφήβους, αλλά και τους σύγχρονους ενήλικες και, ως εκ τούτου, είναι πολύ σημαντικό ο καθηγητής να έχει τη δυνατότητα να αναρωτηθεί και να τοποθετηθεί επαρκώς και ο ίδιος στα θέματα που πρόκειται να διαπραγματευτεί μέσω του υλικού, πριν αναλάβει το ρόλο του ως συντονιστής μιας ομάδας μαθητών.Όπως συμβαίνει με όλα τα προγράμματα Αγωγής Υγείας, είναι σημαντικό ο καθηγητής/συντονιστής μιας ομάδας μαθητών να διατηρεί στενή συνεργασία, μέσω του γραφείου Αγωγής Υγείας, με τη Συμβουλευτική/Υποστηρικτική υπηρεσία αναφοράς. Με τον τρόπο αυτό θα καταστεί εφικτή η παροχή εποπτείας και καθοδήγησης, η διοργάνωση επιμορφωτικών σεμιναρίων για ειδικά θέματα που αφορούν τους μαθητές, τους καθηγητές ή τους γονείς, καθώς και η παραπομπή σε ειδικές υπηρεσίες όσων μαθητών ή γονέων αντιμετωπίζουν ιδιαίτερα προσωπικά ή οικογενειακά προβλήματα.",,paper_270.md
Στάθμη ψυκτικού υγρούΣτάθμη λαδιών του κινητήρα,,paper_605.md
Β,,paper_691.md
"Τα μεγέθη που προκύπτουν από τη δοκιμή περιλαμβά -νουν το μήκος της τροχιάς μέχρι το πλοίο να σταματή σει, το χρόνο σταματήματος από τη στιγμή που δίνεται η σχετική εντολή και τον ολικό νεκρό χρόνο ανάμεσα στην χρονική στιγμή της εντολής και τη στιγμή που η ώση της έλικας ενεργεί με φορά αντίθετη της κίνησης.",,paper_617.md
-,,paper_122.md
- Ειδικές φόρμες και κράνος. - Λαστιχένια παπούτσια με χονδρές σόλες. - Σκαλωσιές σύμφωνα με τους κανόνες ασφαλείας. - Φαρμακείο για τις πρώτες βοήθειες.Αναλυτικότερα για τα παραπάνω θ' αναφερθούμε στις επόμενες ενότητες.,,paper_544.md
αναπόδραστος......................................................................................................................................... .................................. ......................................................................................................................................... .................................... ......................................................................................................................................... ......................................... ......................................................................................................................................... .................................. .........................................................................................................................................4. αμετάβλητος ....................................... ......................................................................................................................................... αδιάσειστος ......................................... ......................................................................................................................................... ακλόνητος ............................................ ......................................................................................................................................... πάγιος...................................................... ......................................................................................................................................... αναλλοίωτος ....................................... ......................................................................................................................................... ανεπηρέαστος ................................... ......................................................................................................................................... μόνιμος ................................................... .........................................................................................................................................,,paper_149.md
## π.χ. ΠΑΡΑΔΕΙΓΜΑ 1,,paper_598.md
"OM E N E Λ Α Ο Σ Κ Α Ι Η A Φ Ι Λ Ο Ξ Ε Ν Η Γ Ε Ρ Ο Ν Τ Ι Σ Σ Α-  Tι ζητάει ο Mενέλαος και πώς του συµπεριφέρεται η Γερόντισσα ;- n Η ρήση του Μενέλαου µοιάζει µε την προλογική ρήση της Ελένης. Υπάρχει όµως µια βασική διαφορά: η Ελένη απευθυνόταν στους θεα- τές, ενώ ο Μενέλαος παρουσιάζει τις αναγκαίες πληροφορίες µε ένα γνήσιο µονόλογο. - · Πώς θα αξιοποιούσες την επι- σήµανση αυτή, αν σκηνοθε- τούσες τους µονολόγους των δύο ηρώων;Eλένη (K. Kαραµπέτη, Θέατρο του Nότου, 1996, σκην. Γ. Xουβαρδάς)- n Ας παρατηρήσουµε το λόγο του Μενέλαου. Διαρθρώνεται σε δύο άξονες. O Mενέλαος κάποτε... ο Mενέλαος τώρα... - · Ας θυµηθούµε τα χαρακτηριστικά του τραγικού ήρωα. Θα τον χαρακτή- ριζες τραγικό ήρωα; Γιατί; Πώς νιώθεις ακούγοντάς τον; - n Ως θεατές/αναγνώστες της Ελένης είναι η δεύτερη φορά που ακούµε κά- ποιον ήρωα να περηφανεύεται πως κούρσεψε την Τροία: στον Πρόλογο ο Τεύκρος, τώρα ο Μενέλαος. - · Ας αναζητήσουµε οµοιότητες και διαφορές ανάµεσα στους δύο αυτούς ήρωες ως προς τη σκηνική παρουσία και την κατάστασή τους. - · Ποιες σκέψεις για τις συνέπειες του πολέµου µάς γεννά η τύχη των δύο αυτών ηρώων; O Oδυσσέας καραβοτσακισµένος",,paper_37.md
## Το μυστήριο της Μετανοίας - Εξομολογήσεως,,paper_806.md
ΕΡΓΑΣΤΗΡΙΑΚΟΣ ΟΔΗΓΟΣ,,paper_312.md
"## ΠΡΟΛΟΓΟΣΌπως είχαμε αναφέρει στο βιβλίο «Εφαρμογές Ηλεκτρονικού Υπολογιστή» της Α' τάξης του 1ου Κύκλου, στις επόμενες τάξεις οι μαθητές θα προεκτείνουν τις γνώ -σεις τους σχετικά με τη χρήση του ηλεκτρονικού υπολογιστή, με δεδομένες, όμως, πλέον τις συγκεκριμένες, ιδιαίτερες απαιτήσεις που δημιουργεί η Ειδικότητα την οποία έχουν ήδη επιλέξει: στην προκειμένη περίπτωση, ο «Σχεδιασμός Εσωτερικών Χώρων».Στόχος του μαθήματος είναι οι μαθητές και οι μαθήτριες να ασκηθούν στα αντικείμενα του βιβλίου Σχέδιο με Ηλεκτρονικό Υπολογιστή μέσα από το κείμενο, μέσα από την εικονογράφηση και από τις ασκήσεις που αυτό εμπεριέχει, καθώς και μέσα από τη δυναμική που παρουσιάζει η καθημερινή διδασκαλία στην τάξη.Όμως, ας μην ξεχάσει κανείς όσα έμαθε στο παραδοσιακό Σχέδιο και ας μην παραλείπει να συνδυάζει -συγκριτικά και κριτικά- τις παραδοσιακές, συμβατικές με -θόδους σχεδίασης με τις σύγχρονες, μέσω δηλαδή του ηλεκτρονικού υπολογιστή.Οι μέθοδοι σχεδίασης μπορεί να αλλάζουν, ουσιαστικά, όμως, το σχέδιο όσον αφορά την ποιότητα, την αναλυτικότητα, την αναγνωσιμότητα και την εκφραστικότη -τά του, παραμένει το ίδιο πάντα απαιτητικό, δύσκολο και γοητευτικό.",,paper_496.md
"## 8. Nα επιλέξετε το κατάλληλο ρήμα από αυτά που βρίσκονται μέσα στο πλαίσιο και να συμπληρώσετε τα κενά με τον τύπο του ρήματος που ταιριάζει σε κάθε φράση.- A Προσήλθε στην αρμόδια υπηρεσία, για να ......................................... τα δικαιολογητικά της. - Πήγα να ......................................... την εισφορά μου.......................................... αίτηση και εγκρίθηκε.",,paper_149.md
"## 10.3.1 Παραδείγματα υπολογισμού του ύψους των αναγκών σε χρηματοδότησηΗ μέθοδος που χρησιμοποιείται για την εκτίμηση των αναγκών μιας επιχείρησης σε κεφάλαια εξαρτάται από το χρονικό ορίζοντα στον οποίο αναφέρονται οι εκτιμή -σεις αυτές.Οι βραχυχρόνιες ανάγκες, δηλαδή αυτές που αφορούν περιόδους μέχρι ένα έτος, υπολογίζονται με βάση το ταμειακό πρόγραμμα της επιχείρησης.Για μεγαλύτερες περιόδους, χρησιμοποιούνται οι προβολές για συγκεκριμένα έτη των ισολογισμών της επιχείρησης. Οι προβολές αυτές κατασκευάζονται με βάση υποθέσεις σχετικά με την εξέλιξη ορισμένων βασικών οικονομικών μεγεθών της επι -χείρησης κατά το εξεταζόμενο διάστημα (Εικόνα 10.6).",,paper_326.md
3.5 Βασικά,,paper_534.md
πολυμεράσης,,paper_766.md
"## 6.3.1 ΚινητήραςΟ κινητήρας που χρησιμοποιείται είναι τριφασικός τάσης 380 V/50 Hz βραχυκυκλωμένου δρομέα (σχέδιο 6.3).Σχέδιο 6.3 Κινητήρες υδραυλικού ανελκυστήραΜΟΝΑΔΑ ΙΣΧΥΟΣ ΥΔΡΑΥΛΙΚΟΥ ΑΝΕΛΚΥΣΤΗΡΑΟι κινητήρες που χρησιμοποιούνται στους υδραυλικούς ανελκυστήρες διαθέτουν ένα ζεύγος πόλων και ταχύτητα 2750 στρ/min, και παρουσιάζουν ροπή εκκίνησης διπλάσια της ονομαστικής.",,paper_544.md
"## Ερωτήματα για διερεύνηση- 1) Από τον ορισμό της πιθανότητας (κλασικό και αξιωματικό) γνωρίζετε ότι A = ∅ ⇒ P(A) = 0. Ισχύει το αντίστροφο; Μπορεί να υπάρχει ενδεχόμενο Α ενός δ.χ., που να μην είναι κενό και να ισχύει Ρ(Α) = 0 ; - 2) α) Παρακάτω περιγράφεται ένα παιχνίδι (πείραμα τύχης) με αμερόληπτο κέρμα, για δύο παίκτες, την Άννα και τον Βασίλη. Η Άννα κάνει 2 ρίψεις του κέρματος, στη συνέχεια κάνει 1 ρίψη ο Βασίλης και καταγράφεται το αποτέλεσμα των ρίψεων. Η Άννα κερδίζει αν φέρνει περισσότερες κεφαλές (Κ) από τον Βασίλη. Σε όλες τις άλλες περιπτώσεις κερδίζει ο Βασίλης. Ποια είναι η πιθανότητα να κερδίσει η Άννα; Είναι δίκαιο το παιχνίδι; - β) Τι θεωρείτε ότι θα συνέβαινε στην πιθανότητα να κερδίσει η Άννα στο προηγούμενο παιχνίδι, αν γίνονταν περισσότερες ρίψεις του νομίσματος (η Άννα κάνει ν+1 ρίψεις και ο Βασίλης ν ρίψεις); - 3) Αφού διαβάσετε το παρακάτω απόσπασμα να διερευνήσετε τα ερωτήματα (α) και (β), που ακολουθούν.Σε έναν πίνακα καταγράφονται τα αποτελέσματα της εκτέλεσης του ακόλου -θου πειράματος:",,paper_139.md
"Αν μελετήσουμε τον κύκλο λειτουργίας του PLC, θα δούμε ότι το PLC ""δεν βλέπει"" συνεχώς τον ""έξω κόσμο"" (την εξωτερική εγκατάσταση), παρά μόνο κατά τα χρονικά διαστήματα που διαβάζει τις εισόδους και αποδίδει τιμές στις εξόδους. Στον υπόλοιπο χρόνο του κύκλου, το PLC είναι ένας υπολογιστής ο οποίος εκτελεί πράξεις (λογικές βέβαια ή και αριθμητικές) απομονω -μένο από τον έξω κόσμο. Για να γίνει αυτό κατανοητό υποθέστε ότι αλλάζει η κατάσταση μιας εισόδου, κατά την διάρκεια του χρόνου κατά τον οποίον εκτελούνται οι εντολές προγράμματος. Στην περίπτωση αυτή στο τέλος του κύκλου το PLC θα δώσει αποτελέσματα στις εξόδους, στα οποία δεν θα έχει ληφθεί υπ' όψη η αλλαγή στην κατάσταση της συγκεκριμένης εισόδου. Αυτό γιατί το PLC θα ενημερώσει την εικόνα των εισόδων για την αλλαγή στην κατάσταση της συγκε -κριμένης εισόδου στην αρχή του επόμενου κύκλου επεξεργασίας του προγράμματος. To PLC θα δώσει αποτελέσματα στις εξόδους, στα οποία θα έχει ληφθεί υπ' όψη η αλλαγή στην κατά -σταση της παραπάνω εισόδου στο τέλος του επόμενου κύκλου επεξεργασίας του προγράμμα -τος. Λαμβάνοντας τα παραπάνω υπ' όψη θα έλεγε κάποιος ότι τελικά το PLC ανταποκρίνεται πολύ καθυστερημένα στις αλλαγές μιας αυτοματοποιημένης διαδικασίας. Όμως, αυτό δεν είναι η πραγματικότητα, αφού ο χρόνος πραγματοποίησης ενός κύκλου προγράμματος από ένα PLC είναι πάρα πολύ μικρός, το πολύ 300ms σε πολύπλοκες εγκαταστάσεις αυτοματισμού.",,paper_505.md
4 6 24,,paper_137.md
"## 11. 2. 3. Η Επιγονατίδα.Είναι τριγωνικό οστό και ανήκει σε μια κατηγορία οστών που ονομάζονται σησαμοειδή. Αναπτύσσεται ουσιαστικά μέσα στον τένοντα του τετρακέφα -λου. Υπάρχει αρθρική επιφάνεια στην οπίσθια πλευρά της επιγονατίδας, η οποία έρχεται σε επαφή και ολισθαίνει μέσα στην μηριαία τροχιλία κατά τις κινήσεις του γόνατος.",,paper_706.md
