paragraphs,type,source_file
"## β. Ανανεώσιμες πηγές ενέργειας (ΑΠΕ)Για να αντιμετωπιστούν τα παραπάνω προβλήματα, σήμερα έχουν αρχίσει να χρησιμοποιούνται όλο και πιο πολύ οι ΑΠΕ. Αυτές οι πηγές ενέργειας εκμεταλ -λεύονται ανανεώσιμους φυ -σικούς πόρους, όπως είναι ο ήλιος και ο άνεμος, που προσφέρονται δωρεάν και σε άφθονες ποσότητες. Οι σημαντικότερες μορφές των ΑΠΕ είναι: η ηλιακή, η αι -ολική και η υδροδυναμική.Εικ. 6.4 Εφαρμογή των ανανεώσιμων πηγών ενέργειας: a) στάση λεωφορείου με φωτοβολταϊκά στοιχεία, β) αιολικό πάρκοΗ πρώτη ΑΠΕ που θα εξετάσουμε είναι η ηλιακή ενέργεια . Τα συστήματα που υπάρχουν σήμερα για την εκμετάλλευσή της είναι δύο ειδών: α) Τα ηλιακά θερμικά συστήματα τα οποία μετατρέπουν την ηλιακή ενέργεια σε θερμότητα, με καλύτερο παράδειγμα τον ηλιακό θερμοσίφωνα και β) τα φωτοβολταϊκά συστήματα τα οποία μετατρέπουν την ηλιακή ενέργεια σε ηλεκτρική.Άλλη ΑΠΕ είναι η αιολική ενέργεια. Η χρήση της προς όφελος του ανθρώπου είναι γνωστή από παλιά. Χαρακτηριστικό παράδειγμα αποτελούν οι ανεμόμυλοι. Στη σημερινή εποχή οι ανεμογεν -νήτριες χρησιμοποιούν τη δύναμη του ανέμου, δηλαδή την αιολική ενέργεια , και τη μετατρέπουν σε ηλεκτρική. Πολλές ανεμογεννήτριες μαζί δημιουργούν ένα αιολικό πάρκο. Σήμερα, σε πολλές περιοχές της Ελλάδας λειτουργούν αιολικά πάρκα.",,paper_152.md
"Τέλος, η υδροδυναμική ενέργεια περιγράφει τη μετατροπή της κινητικής ενέργειας του νερού, που πέφτει από μεγάλο ύψος, σε ηλεκτρισμό. Η υδροδυναμική ενέργεια είναι πολύ σημαντική για την Ελλάδα καθώς σήμερα καλύπτει το 7% περίπου της παραγωγής ηλεκτρικής ενέργειας στη χώρα μας.",,paper_152.md
"## γ. Το ενεργειακό μας μέλλονΤο υδρογόνο είναι το καύσιμο του μέλλοντος, σύμφωνα με τους ειδικούς, και σε 20 περίπου χρό -νια προβλέπεται ότι θα έχει αντικαταστήσει σε πολύ μεγάλο βαθμό το πετρέλαιο και το κάρβουνο. Το μεγάλο πλεονέκτημα από τη χρήση του υδρογόνου είναι ότι δεν παράγονται ρύποι.Κλείνοντας, είναι σημαντικό να θυμόμαστε ότι η ανθρωπότητα πρέπει να χρησιμοποιεί τους φυσικούς πόρους με περισσότερη σοφία και σύνεση. Να τους διατηρήσει για το μέλλον, γιατί η επιβίωσή μας και η ποιότητα της ζωής μας εξαρτώνται από αυτούς.",,paper_152.md
"## 6.3 Οικολογική κρίση Λέξεις - κλειδιά:  ρύπανση και μόλυνση του περιβάλλοντος, οικολογική κρίση, φαινόμενο του θερμοκηπίου, τρύπα του όζοντος, νέφος, όξινη βροχήΣτόχοι της υποενότητας είναι οι μαθητές και οι μαθήτριες:- να αντιληφθούν τη διαφορά ανάμεσα στη μόλυνση και τη ρύπανση του περιβάλλοντος - να γνωρίσουν τις βασικότερες πηγές ρύπανσης του περι -βάλλοντος - να κατανοήσουν τις βασικότερες εκδηλώσεις της ατμο -σφαιρικής ρύπανσης σε παγκόσμιο επίπεδο, δηλαδή το φαινόμενο του θερμοκηπίου, την τρύπα του όζοντος, το νέφος, την όξινη βροχή και τη ρύπανση των υδάτων - να γνωρίσουν τις επιπτώσεις των παραπάνω προβλημά -των στον άνθρωπο και το περιβάλλον, αλλά και τα στοι -χειώδη μέτρα που πρέπει να λαμβάνονται για τη μείωση αυτών των επιπτώσεων.Τα σύγχρονα περιβαλλοντικά προβλήματα είναι αποτελέσματα των ανθρώπινων παρεμβάσεων στις φυσικές λειτουργίες των οικοσυστημάτων και της διαταραχής της οικολογικής ισορροπίας. Η διαταραχή είναι τόσο μεγάλη, ώστε σήμερα πλέον μιλάμε για οικολογική κρίση. Οι συνέπειες αυτής της κρίσης είναι πλέον ορατές μέσω της ρύπανσης της ατμόσφαιρας, του εδάφους και των νερών σε όλη την επιφάνεια της γης.",,paper_152.md
"Ρύπανση του περιβάλλοντος είναι η παρουσία ρύπων που αλλοιώνουν τη σύσταση ή τη μορφή των χαρακτηριστικών του περιβάλλοντος. Η ρύπανση του περιβάλλοντος προκαλεί προβλήματα στην υγεία των ανθρώπων, αλλά και όλων των ζωντανών οργανισμών. Η μόλυνση είναι μια ιδιαίτερη μορφή ρύπανσης, η οποία δηλώνει την παρουσία παθογόνων μικροοργανισμών (π.χ. μικροβίων ή ιών) στο περιβάλλον.Οι πηγές ρύπανσης του περιβάλλοντος είναι φυσικές αλλά και ανθρωπογενείς . Οι κυριότερες φυσικές πηγές ρύπανσης είναι οι εκρήξεις των ηφαιστείων και οι πυρκαγιές των δασών. Το μεγάλο πρόβλημα βέβαια για το παγκόσμιο περιβάλλον είναι οι πηγές ρύπανσης που προκύπτουν από τις ανθρώπινες δραστηριότητες. Τέτοιες πηγές ρύπανσης είναι: τα εργοστάσια παραγωγής ηλεκτρικής ενέργειας με τη χρήση ορυκτών καυσίμων, οι μεγάλες βιομηχανίες, τα μεταφορικά μέσα (κυρίως τα αυτοκίνητα) και οι αγροτικές δραστηριότητες.Εικ. 6.5 Πηγές ρύπανσης: α) Φυσική: έκρηξη ηφαιστείου β) Ανθρωπογενής: καμινάδες βιομηχανιών",,paper_152.md
"## α. Ατμοσφαιρική ρύπανσηΗ ατμόσφαιρα είναι ο προστατευτικός μανδύας της ζωής πάνω στη Γη. Η σύσταση, η δομή και τα φαινόμενα που συμβαίνουν στην ατμόσφαιρα επηρεάζουν άμεσα ή έμμεσα τα οικοσυστήματα. Η ατμοσφαιρική ρύπανση προκαλεί πολλά σημαντικά προβλήματα στην υγεία των ανθρώπων, αλλά επίσης και στη βλάστηση, στα ζώα, στα εδάφη, στα κτίρια και στα αρχαία μνημεία.Το πρόβλημα της ατμοσφαιρικής ρύπανσης έχει λάβει παγκόσμιες διαστάσεις. Οι σημαντικό -τερες μορφές της ατμοσφαιρικής ρύπανσης παγκοσμίως είναι οι εξής:- το φαινόμενο του θερμοκηπίου - η τρύπα του όζοντος - η όξινη βροχή - το νέφος των μεγάλων πόλεων.",,paper_152.md
"## β. Το φαινόμενο του θερμοκηπίουΣτο φαινόμενο του θερμοκηπίου ορισμένοι ατμοσφαιρικοί ρύποι, όπως το διοξείδιο του άνθρακα, εμποδίζουν την αποβολή της θερμότητας από τη Γη προς το διάστημα. Το θερμικό αυτό φράγμα έχει αυξήσει τη μέση θερμοκρασία της Γης και παράλληλα έχει μεταβάλει το κλίμα της.Το φαινόμενο του θερμοκηπίου είναι παγκόσμιο πρόβλημα που απειλεί την ισορροπία ολόκληρου του πλανήτη. Οι επιπτώσεις από την αύξηση της θερμοκρασίας του πλανήτη είναι πολύ δύσκολο να εκτιμηθούν καθώς είναι αποτέλεσμα της δράσης πολλών παραγόντων. Οι σημαντικότερες ανα -μένονται να είναι οι εξής:- Αύξηση της στάθμης των ωκεανών από τη διαστολή του νερού τους και από το λιώσιμο των - παγετώνων στο Βόρειο και το Νότιο Πόλο. - Στις χώρες που σήμερα αντιμε -τωπίζουν προβλήματα έλλειψης νερού, αναμένεται αύξηση των προβλημάτων αυτών. Επίσης, αναμένεται να αυξηθεί η ερη -μοποίηση των εδαφών τους. - Οι επιπτώσεις για την Ελλάδα αναμένεται να είναι κυρίως η μείωση των αποθεμάτων του νερού και οι πολύ υψηλές θερ -μοκρασίες κατά τη διάρκεια του καλοκαιριού.",,paper_152.md
"Εικ. 6.6 Η αύξηση της μέσης θερμοκρασίας της γης κατά τα τελευταία 140 χρόνια (Πηγή: Intergovernmental Panel on Climate Change, Ο.Η.Ε.)",,paper_152.md
"## γ. Η τρύπα του όζοντοςΗ συνεισφορά του όζοντος στα προβλήματα της ατμόσφαιρας έχει δύο διαφορετικές διαστάσεις:- Στα χαμηλότερα στρώματα της ατμόσφαιρας (αυτά δηλαδή στα οποία ζούμε και κινούμαστε καθημερινά) αποτελεί επικίνδυνο ρύπο.- Στα ανώτερα στρώματα της ατμόσφαιρας όμως (περίπου 20 χιλιόμετρα πάνω από την επιφάνεια της γης), το όζον σχηματίζει μια πολύ λεπτή στοιβάδα, η οποία παίζει το ρόλο του φίλτρου. Η στοιβάδα αυτή δεν επιτρέπει στις βλαβερές υπεριώδεις ακτίνες του ήλιου να φτάσουν στη Γη.Γύρω στα μέσα της δεκαετίας του 1980 πα -ρατηρήθηκε ότι πάνω από το Νότιο Πόλο είχε μειωθεί πολύ η συγκέντρωση του όζοντος. Φαι -νόταν λοιπόν σαν να είχε ανοίξει μια «τρύπα» στη στοιβάδα του. Αυτό είχε ως αποτέλεσμα η βλαβερή υπεριώδης ακτινοβολία να φτάνει στην επιφάνεια της Γης. Η μακροχρόνια έκθεση των ανθρώπων στις βλαβερές υπεριώδεις ακτίνες του ήλιου μπορεί να προκαλέσει προβλήματα υγείας, όπως καρκίνο του δέρματος και καταρράκτη στα μάτια. Καταλαβαίνουμε, λοιπόν, πόσο σημαντική είναι η ύπαρξη της στοιβάδας του όζοντος γύρω από τη Γη.",,paper_152.md
"Εικ. 6.7 Η έκθεση των παιδιών στον ήλιο απαιτεί ιδιαίτερη προσοχήΕίναι, επίσης, σημαντικό να τονιστεί ότι πρέπει να λαμβάνουμε κάποια στοιχειώδη μέτρα αυ -τοπροστασίας απέναντι στον ήλιο: πρέπει πάντα να φοράμε αντιηλιακό, καπέλο και γυαλιά ηλίου, όταν κυκλοφορούμε στο δρόμο ή στην παραλία κατά τους καλοκαιρινούς μήνες, ενώ οι καλύτερες ώρες για θαλάσσιο μπάνιο είναι οι πρωινές μέχρι τις 11 και οι απογευματινές μετά τις 5.",,paper_152.md
"## δ. Το νέφοςΤο πρόβλημα της ατμοσφαιρικής ρύπανσης παρουσιάζεται ιδιαίτερα έντονο στις μεγάλες πόλεις. Εκεί υπάρχουν συγκεντρωμένες οι με -γάλες βιομηχανίες και ένας πολύ μεγάλος αριθμός οχημάτων. Οι εκπομπές των καυσαερίων αυτο -κινήτων και βιομηχανιών, όταν συνδυαστούν με την ηλιοφάνεια και την άπνοια , που μπορεί να επικρατούν σε έναν τόπο, ευθύνονται για το σχηματισμό του «νέφους». Δυστυχώς και στην Ελλάδα, και κυρίως στην Αθήνα, αντιμετωπίσαμε και αντιμετωπίζουμε σοβαρά προβλήματα από την παρουσία του νέφους.Το νέφος αποτελεί ένα επικίνδυνο μίγμα διά -φορων χημικών ουσιών, οι οποίες έχουν πολύΕικ. 6.8 Η νεφοσκεπής Αθήνααρνητικές επιπτώσεις στην υγεία των ανθρώπων. Τα συμπτώματα που προκαλεί είναι τσούξιμο στα μάτια και το λαιμό, δυσκολία στην αναπνοή και μείωση της ορατότητας. Κατά τις ημέρες που η παρουσία του νέφους είναι έντονη, πρέπει τα άτομα που έχουν πρόβλημα με την καρδιά τους ή την αναπνοή τους, αλλά και τα παιδιά, να είναι ιδιαίτερα προσεκτικά και να αποφεύγουν τις άσκοπες μετακινήσεις στους εξωτερικούς χώρους.",,paper_152.md
"## ε. Όξινη βροχήΟρισμένοι ατμοσφαιρικοί ρύποι όταν έρθουν σε επαφή με την υγρασία της ατμόσφαιρας, μετα -τρέπονται σε οξέα. Όταν βρέχει ή χιονίζει, τα οξέα αυτά πέφτουν στη γη με τη μορφή της όξινης βροχής . Τα οξέα αυτά είναι πολύ καυστικά και επικίνδυνα για κάθε μορφή ζωής.Η όξινη βροχή καταστρέφει τα φύλλα των δέντρων πάνω στα οποία πέφτει. Επίσης, όταν πέφτει μέσα σε λίμνες μειώνει την καθαρότητα του νερού, με αποτέλεσμα να πεθαίνουν τα ψάρια και τα υπόλοιπα ζωντανά πλάσματα που ζουν στη λίμνη.Άλλη μια πολύ αρνητική επίπτωση της όξινης βροχής είναι ότι καταστρέφει τα αρχαία μνημεία και τα κτίρια γενικότερα. Το γεγονός αυτό την κάνει ιδιαίτερα επικίνδυνη για την Ελλάδα, καθώς η χώρα μας είναι γεμάτη από αρχαία μνημεία. Η όξινη βροχή, λοιπόν, πέρα από τις αρνητικές επιπτώσεις που έχει στο φυσικό περιβάλλον, αποτελεί απειλή για την πολιτιστική μας κληρονομιά.",,paper_152.md
"## στ. Ρύπανση των νερώνΕικ. 6.9 Για πολλά παιδιά των αναπτυσσόμενων χωρών η πρόσβαση στο πόσιμο νερό αποτελεί καθημερινό πρόβλημαΤο νερό αποτελεί το βασικό συστατικό της ζωής πάνω στη Γη. Οι υδάτινοι πόροι, δηλαδή οι πηγές του νερού, είναι είτε επιφανειακοί (π.χ. τα ποτάμια και οι λίμνες), είτε υπόγειοι , δηλαδή νερό που εί -ναι αποθηκευμένο μέσα στη γη. Σε παγκόσμιο επίπεδο οι υδάτινοι πόροι είναι συγκεκριμένοι και περιορισμένοι. Καθώς ο πληθυσμός της Γης αυξάνει, αυξάνουν και τα προβλήματα επάρκειας του νε -ρού. Σήμερα υπολογίζεται ότι 1 στους 6 κατοίκους της Γης δεν έχει πρόσβαση σε καθαρό πόσιμο νερό. Η ανάγκη για καθαρό πόσιμο νερό είναι ζωτική, γιατί το νερό, όταν δεν είναι καθαρό, μπορεί να γίνει φορέας ασθενειών, όπως είναι η δυσεντερία, ο τύφος ή ακόμα και η χολέρα.Η χρήση του γλυκού νερού, παγκοσμίως, κατανέμεται ανάμεσα σε τρεις δραστηριότητες:% την οικιακή ή αστική χρήση , δηλαδή το νερό που χρησιμο -ποιούμε για να το πιούμε, να μαγειρέψουμε, να πλυθούμε και γενικότερα να ικανοποιήσουμε τις ανάγκες μας",,paper_152.md
"% την αγροτική χρήση , δηλαδή το νερό που χρησιμοποιούμε για να ποτίσουμε τις καλλιέργειές μας % τη βιομηχανική χρήση , δηλαδή το νερό που χρησιμοποιείται από τις μεγάλες βιομηχανίες.Καθεμιά από τις χρήσεις του νερού ρυπαίνει το νερό. Η σύγχρονη τεχνολογία, όμως, μας επι -τρέπει να καθαρίζουμε τόσο το νερό που πίνουμε, όσο και τα λύματα που παράγουμε, με στόχο πάντα την προστασία της ανθρώπινης υγείας, αλλά και την εξοικονόμηση των υδάτινων πόρων μέσω της επαναχρησιμοποίησης. Οι μονάδες επεξεργασίας νερού μας βοηθούν να ελέγχουμε την ποιότητα του νερού που φτάνει στα σπίτια μας, ενώ οι μονάδες επεξεργασίας λυμάτων (οι οποίες είναι πιο γνωστές ως «βιολογικοί καθαρισμοί») μας βοηθούν να καθαρίζουμε τα λύματα, πριν τα απορρίψουμε στις λίμνες, στα ποτάμια ή στη θάλασσα.Ιδιαίτερη φροντίδα πρέπει να υπάρχει και για την προστασία του θαλάσσιου περιβάλλοντος. Η θάλασσα είναι ο τελικός αποδέκτης, δηλαδή όλα τα επιφανειακά και υπόγεια ρεύματα καταλήγουν εκεί μαζί με τους ρύπους που μεταφέρουν. Επίσης, οι ωκεανοί κινδυνεύουν ιδιαίτερα από τα ατυχή -",,paper_152.md
"ματα που συμβαίνουν στα δεξαμενόπλοια τα οποία μεταφέρουν τα προϊόντα του αργού πετρελαίου, τα λεγόμενα πετρελαιοειδή. Η διασπορά του πετρελαίου στη θάλασσα είναι καταστροφική τόσο για το θαλάσσιο οικοσύστημα, όσο και για τις ακτές που βρίσκονται κοντά στον τόπο του ναυαγίου.",,paper_152.md
"## ζ. Το πρόβλημα των στερεών αποβλήτωνΈνα από τα πιο ορατά σημάδια της οικολογικής κρίσης είναι το πρόβλημα που αντιμετωπίζουν οι μεγαλουπόλεις για τη διαχείριση των στερεών αποβλήτων τους. Κατά μέσο όρο, ο κάθε κάτοικος μιας μεγάλης πόλης της Ελλάδας παράγει σήμερα 1,3 κιλά σκουπίδια κάθε ημέρα.Η μακροχρόνια έλλειψη σωστής διαχείρισης των στερεών απορριμμάτων έχει δημιουργήσει στη χώρα μας ένα σημαντικότατο περιβαλλοντικό πρόβλημα, το οποίο έχει εξελιχθεί σε κοινωνικό πρόβλημα. Στην Ελλάδα σήμερα υπάρχουν 1200 ανεξέλεγκτες χωματερές, στις οποίες καταλήγουν καθημερινά τα παραγόμενα στερεά απόβλητα, χωρίς να λαμβάνεται καμιά μέριμνα για τις επιπτώ -σεις. Αυτού του είδους η απόρριψη οδηγεί σε αισθητική υποβάθμιση των περιοχών, σε πυρκαγιές κατά τη διάρκεια του καλοκαιριού, σε ρύπανση του εδάφους και των υπόγειων νερών και βέβαια σε αποκρουστικές οσμές και συγκέντρωση τρωκτικών και εντόμων. Υπάρχει άμεση ανάγκη για τη δημιουργία Χώρων Υγειονομικής Ταφής Αποβλήτων (Χ.Υ.Τ.Α.) , οι οποίοι, σε αντίθεση με τις χωματερές, είναι σχεδιασμένοι και κατασκευασμένοι έτσι, ώστε να περιορίζουν τις αρνητικές περιβαλλοντικές επιπτώσεις.",,paper_152.md
"Εικ. 6.10 Ανεξέλεγκτη χωματερήΚαθώς αυξάνεται το βιοτικό μας επίπεδο, η παραγωγή στερεών αποβλήτων αυξάνεται. Αυτό σημαίνει ότι οι Χ.Υ.Τ.Α. γεμίζουν γρήγορα, γεγονός που δημιουργεί προβλήματα, καθώς δεν είναι εύκολη η εξεύρεση νέων χώρων, ιδιαίτερα κοντά στις μεγάλες πόλεις. Απαιτείται, λοιπόν, μια νέα προσέγγιση η οποία να οδηγεί σε ελαχιστοποίηση των στερεών αποβλήτων που καταλήγουν στους Χ.Υ.Τ.Α.:- 1. Το πρώτο βήμα είναι η πρόληψη. Πρέπει όλοι μας ως καταναλωτές να υιοθετήσουμε πρότυπα καταναλωτικής συμπεριφοράς, τα οποία να ελαχιστοποιούν κατά το δυνατόν την παραγωγή σκουπιδιών. Τα πρότυπα αυτά πρέπει να αρχίσουν να εφαρμόζονται μέσα στην οικογένεια και στο κάθε νοικοκυριό έτσι, ώστε να γίνεται παράλληλα η σωστή διαπαιδαγώγηση και ευ -αισθητοποίηση των νέων σε θέματα προστασίας του περιβάλλοντος. - 2. Στη συνέχεια, οι αρμόδιοι φορείς της τοπικής αυτοδιοίκησης (περιφέρειες, νομαρχίες, δήμοι) πρέπει να οργανώσουν συστήματα συλλογής των υλικών που μπορεί να ανακυκλωθούν, όπως το γυαλί, το αλουμίνιο και το χαρτί. - 3. Το οργανικό μέρος των αστικών αποβλήτων (δηλαδή τα φλούδια από τα φρούτα και τα λα -χανικά, τα αποφάγια, τα φύλλα και τα κλαδιά από τους κήπους και τα πάρκα, κ.λπ.) μπορεί να αξιοποιηθεί μέσω της μεθόδου της κομποστοποίησης για την παραγωγή λιπάσματος, μει -ώνοντας έτσι τα απόβλητα που οδηγούνται στους Χ.Υ.Τ.Α.",,paper_152.md
"Επειδή, τελικά, κάποιο τμήμα του συνόλου των αστικών αποβλήτων θα καταλήξει για εδαφική διάθεση, πρέπει οι Χ.Υ.Τ.Α. να σχεδιάζονται και να κατασκευάζονται σύμφωνα με τις σύγχρονες αντιλήψεις και τα νέα τεχνολογικά δεδομένα έτσι, ώστε να αποτελούν πραγματικά χώρους υγειο -νομικής ταφής των απορριμμάτων.",,paper_152.md
"## 6.4 Η κατοικία στο αγροτικό και στο αστικό περιβάλλονΣτόχοι της υποενότητας είναι οι μαθητές και οι μαθήτριες: Λέξεις - κλειδιά:  κατοικία και περιβάλλον, αστυφιλία, ηχορρύπανση, βιολογική καλλιέργεια- να αντιληφθούν τα χαρακτηριστικά γνωρίσματα μιας κα -τοικίας τόσο στο αγροτικό όσο και στο αστικό περιβάλλον - να εκτιμήσουν το πόσο έχουν μεταβληθεί τόσο το αγρο -τικό όσο και το αστικό περιβάλλον κατά τις τελευταίες δεκαετίες - να εκτιμήσουν το μέγεθος των προβλημάτων που προκα -λεί η ηχορρύπανση.Σε άμεση αλληλεξάρτηση με το φυσικό περιβάλλον βρίσκεται και το ανθρωπογενές δομημένο περιβάλλον, δηλαδή τα κτίρια. Τα κτίρια αποτελούν το μακροβιότερο δημιούργημα του ανθρώπινου πολιτισμού. Δεν είναι τυχαίο άλλωστε ότι τα σημαντικότερα αρχαία μνημεία παγκοσμίως είναι κτίρια.",,paper_152.md
"## α. Η κατοικία στο αγροτικό περιβάλλονΜέχρι τα τέλη της δεκαετίας του 1950 η οικονομία της Ελλάδας ήταν κυρίως αγροτική. Οι αγροτικές κα -τοικίες ήταν οργανωμένες σε οικι -σμούς, που ανταποκρίνονταν κατά κύριο λόγο στη λειτουργία και την εξυπηρέτηση των βασικών αναγκών του αγρότη και της οικογένειάς του. Λόγω των ιδιαιτέρων συνθηκών που διαμορφώθηκαν σε κάθε αγροτική περιοχή στη διάρκεια των χρόνων, προέκυψε μια μεγάλη ποικιλία τύ -πων και παραλλαγών της αγροτικής κατοικίας.Εικ. 6.11 Οι αγροτικές κατοικίες διαθέτουν συνήθως υποδομές για τη φιλοξενία των αγροτικών ζώωνΗ μελέτη των διάφορων τύπων αγροτικών κατοικιών αποκαλύπτει τον τρόπο ζωής του αγροτικού πληθυσμού, αλλά παράλληλα και την ποικιλία και τις δυσκολίες των ασχολιών του.Στη σημερινή εποχή υπάρχει η ανάγκη για μαζική παραγωγή αγροτικών προϊόντων, προκει -μένου να καλυφτούν οι διατροφικές ανάγκες του πληθυσμού. Έτσι, το αγροτικό περιβάλλον έχει μεταβληθεί και υποβαθμιστεί σε πολύ μεγάλο βαθμό. Οι κύριοι λόγοι της υποβάθμισής του είναι η χρήση των μεγάλων γεωργικών μηχανημάτων, των λιπασμάτων και των φυτοφαρμάκων. Τα ση -μάδια της ρύπανσης έχουν αρχίσει να γίνονται πολύ έντονα στο αγροτικό περιβάλλον. Έτσι, ενώ οι αγροτικές κατοικίες είναι σε γενικές γραμμές πιο κοντά στο φυσικό περιβάλλον, πολλές φορές είναι εκτεθειμένες σε πιο επικίνδυνους ρύπους σε σχέση με μια κατοικία που βρίσκεται στο αστικό",,paper_152.md
"Εικ. 6.12 Η καλλιέργεια της ελιάς αποτελεί πολύ σημαντική αγροτική δραστηριότητα στην Ελλάδαπεριβάλλον. Είναι χαρακτηριστικό ότι η συχνότητα εμφάνισης ορισμένων μορφών καρκίνου είναι πιο μεγάλη σε κατοίκους αγροτικών περιοχών λόγω της συχνής χρήσης των φυτοφαρμάκων.Τα τελευταία χρόνια, όμως, έχει αρχίσει να διαφαίνεται μια στροφή των παραγωγών προς τη βιολογική καλλιέργεια . Αυτή η στροφή οφείλεται κατά ένα πολύ μεγάλο ποσοστό στην ευ -αισθητοποίηση των καταναλωτών και την απαίτησή τους για προϊόντα τα οποία δεν θα απειλούν την υγεία τους. Οι παρα -γωγοί που ασπάζονται τις βιολογικές μεθόδους καλλιέργειας χρησιμοποιούν φυτικά και βιολογικά λιπάσματα, ενώ ελέγχουν τα βλαβερά έντομα και τους βλαβερούς μικροοργανισμούς με φυσικούς τρόπους. Αυτή η προσέγγιση είναι ιδιαίτερα θετική για τα παραγόμενα προϊόντα καθώς δεν επιβαρύνονται με τις διάφορες χημικές ουσίες που περιέχονται στα συμβατικά λιπά -σματα και στα εντομοκτόνα.",,paper_152.md
"## β. Η κατοικία στο αστικό περιβάλλονΚατά το δεύτερο μισό του 20ού αιώνα, τόσο στη χώρα μας όσο και διεθνώς, παρατηρήθηκε μια έντονη τάση αστικοποίησης. Ο πληθυσμός της υπαίθρου αναζήτησε στις πόλεις μια ζωή πιο άνετη από τη σκληρή αγροτική. Οι πόλεις, εξάλλου, προσφέρουν και καλύτερες υπηρεσίες στους τομείς της εκπαίδευσης, της υγείας και της ψυχαγωγίας. Η τάση φυγής από την ύπαιθρο και η συσσώρευση του πληθυσμού στις πόλεις ονομάστηκε αστυφιλία . Το αποτέλεσμα ήταν πολλά χωριά να ερημώ -σουν, ενώ αντίστοιχα οι μεγάλες πόλεις γέμισαν ασφυκτικά.Η μεγάλη συγκέντρωση πληθυσμού, οχημάτων και βιομηχανιών είχε συνέπειες άλλωστε και στο κλίμα των μεγάλων πόλεων το οποίο είναι θερμότερο σε σχέση με την ύπαιθρο που τις περιβάλλει.Τα τελευταία χρόνια, στις μεγάλες ελληνικές πόλεις, έχει αρχίσει να παρατηρείται το φαινόμε -νο της μετακίνησης του πληθυσμού από το κέντρο της πόλης προς τα προάστια, όπου οι συνθήκες ζωής είναι σχετικά καλύτερες.Εικ. 6.13 Η πόλη της Αθήνας αποτελεί κλασικό παράδειγμα αστικής περιοχής",,paper_152.md
"## γ. Η ηχορρύπανση στο αστικό περιβάλλονΜια χαρακτηριστική επίπτωση του αστικού τρόπου ζωής είναι ο θόρυβος ή ηχορρύπανση . Η ηχορρύπανση υποβαθμίζει την ποιότητα της ζωής των κατοίκων των μεγάλων πόλεων σε πολύ μεγάλο βαθμό. Οι σημαντικότερες πηγές θορύβου στις πόλεις είναι τα μέσα μεταφοράς (π.χ. αυ -τοκίνητα, μηχανάκια και αεροπλάνα), οι συναγερμοί των αυτοκινήτων, των σπιτιών και των κα -ταστημάτων, οι βιομηχανίες και ορισμένες ψυχαγωγικές δραστηριότητες (π.χ. υπαίθρια κέντρα διασκέδασης). Η ενόχληση από το θόρυβο γίνεται ιδιαίτερα αισθητή στους κατοίκους των πόλεων κατά τους καλοκαιρινούς μήνες. Τότε οι άνθρωποι κάθονται στα μπαλκόνια και έχουν τις πόρτες και τα παράθυρα ανοιχτά, ακόμη και κατά τη διάρκεια του ύπνου, για να δροσιστούν. Ο θόρυβος δημιουργεί προβλήματα στο ακουστικό σύστημα των ανθρώπων, άγχος και εκνευρισμό.Ολοκληρώνοντας αυτό το μάθημα, είναι σημαντικό να θυμόμαστε ότι τόσο το αγροτικό όσο και το αστικό περιβάλλον στην Ελλάδα έχει μεταβληθεί και επιβαρυνθεί σε πολύ σημαντικό βαθμό από το 1950 και έπειτα.",,paper_152.md
